G3VHQ8_SARHA_3;[[3.06, 1, '6625'], [1.25, 2, '21537'], [8.25, 3, '1902'], [0.0, 0, '0']];8.25;1902
H2ZFB3_CIOSA_1;[[9.98, 1, '401'], [0.0, 0, '0']];9.98;401
F6WBK6_CIOIN_1;[[5.58, 3, '1650'], [8.83, 1, '1949'], [4.94, 2, '3621'], [0.0, 0, '0']];8.83;1949
T1L0Y2_TETUR_1;[[80.47, 1, '599'], [0.0, 0, '0']];80.47;599
K1QT73_CRAGI_1;[[8.33, 1, '264'], [0.0, 0, '0']];8.33;264
D2UYR4_NAEGR_1;[[12.2, 1, '287'], [0.0, 0, '0']];12.2;287
A2FQ75_TRIVA_1;[[88.98, 1, '635'], [0.0, 0, '0']];88.98;635
A0A087YB91_POEFO_1;[[21.02, 1, '1684'], [12.21, 2, '786'], [0.0, 0, '0']];21.02;1684
F7C228_XENTR_1;[[8.07, 1, '2180'], [0.0, 0, '0']];8.07;2180
I3JZ61_ORENI_4;[[7.37, 1, '2848'], [7.3, 3, '1712'], [5.79, 2, '3091'], [10.7, 4, '673'], [0.0, 0, '0']];10.7;673
B3RJ12_TRIAD_1;[[19.93, 1, '923'], [0.0, 0, '0']];19.93;923
F6Q0A8_MACMU_1;[[2.28, 1, '16739'], [0.0, 0, '0']];2.28;16739
H3GVL7_PHYRM_1;[[86.1, 1, '842'], [0.0, 0, '0']];86.1;842
CH037_RAT_1;[[2.3, 1, '6123'], [0.0, 0, '0']];2.3;6123
H3F5B6_PRIPA_1;[[5.4, 2, '704'], [22.32, 1, '1537'], [0.0, 0, '0']];22.32;1537
B8C2P1_THAPS_1;[[64.35, 1, '634'], [0.0, 0, '0']];64.35;634
H3CFW0_TETNG_2;[[10.3, 1, '2408'], [13.24, 2, '944'], [0.0, 0, '0']];13.24;944
T1JMT6_STRMM_1;[[30.97, 1, '746'], [0.0, 0, '0']];30.97;746
M3Y2I1_MUSPF_1;[[0.51, 1, '136495'], [0.0, 0, '0']];0.51;136495
I3NAS8_ICTTR_1;[[3.25, 1, '4036'], [0.0, 0, '0']];3.25;4036
A0A061IYN2_TRYRA_1;[[88.86, 1, '889'], [0.0, 0, '0']];88.86;889
W5KI70_ASTMX_2;[[8.18, 2, '2054'], [2.02, 1, '18400'], [0.0, 0, '0']];8.18;2054
D0MZ16_PHYIT_1;[[41.73, 1, '877'], [0.0, 0, '0']];41.73;877
A8XCI7_CAEBR_1;[[37.1, 1, '1213'], [0.0, 0, '0']];37.1;1213
A8Y3D5_CAEBR_2;[[14.14, 2, '870'], [9.69, 1, '3376'], [0.0, 0, '0']];14.14;870
B3RW68_TRIAD_2;[[25.99, 2, '1216'], [14.29, 1, '1414'], [0.0, 0, '0']];25.99;1216
M3ZTR9_XIPMA_1;[[1.63, 1, '30327'], [0.0, 0, '0']];1.63;30327
G3SS75_LOXAF_1;[[1.43, 1, '9142'], [0.0, 0, '0']];1.43;9142
A0A024TA76_9STRA_1;[[10.51, 3, '514'], [15.59, 2, '513'], [21.79, 1, '624'], [0.0, 0, '0']];21.79;624
F1M285_RAT_2;[[0.74, 1, '56799'], [0.75, 3, '68621'], [0.81, 2, '57509'], [0.0, 0, '0']];0.81;57509
F6PJY2_HORSE_1;[[4.46, 1, '4645'], [0.0, 0, '0']];4.46;4645
I3MKN1_ICTTR_2;[[5.68, 2, '1126'], [1.75, 1, '14231'], [0.0, 0, '0']];5.68;1126
A0A0W8CRE0_PHYNI_1;[[47.01, 1, '787'], [0.0, 0, '0']];47.01;787
G3SKE1_GORGO_2;[[6.22, 2, '2492'], [1.98, 1, '14156'], [0.0, 0, '0']];6.22;2492
G1R2E6_NOMLE_1;[[2.58, 2, '5267'], [3.67, 1, '5101'], [0.0, 0, '0']];3.67;5101
J9KWP6_ACYPI_1;[[22.43, 1, '1101'], [0.0, 0, '0']];22.43;1101
G1LFS2_AILME_1;[[0.51, 1, '100646'], [0.0, 0, '0']];0.51;100646
W5PLE6_SHEEP_1;[[4.86, 1, '1317'], [0.0, 0, '0']];4.86;1317
F6UML6_ORNAN_1;[[83.7, 1, '767'], [0.0, 0, '0']];83.7;767
Q9VPP9_DROME_1;[[63.2, 1, '701'], [0.0, 0, '0']];63.2;701
W2YN75_PHYPR_1;[[22.81, 1, '881'], [0.0, 0, '0']];22.81;881
H3DHP5_TETNG_1;[[12.4, 2, '371'], [21.87, 1, '855'], [0.0, 0, '0']];21.87;855
A4HN90_LEIBR_1;[[86.0, 1, '693'], [0.0, 0, '0']];86.0;693
W5JQZ5_ANODA_1;[[17.82, 1, '578'], [0.0, 0, '0']];17.82;578
A7S5W5_NEMVE_1;[[62.58, 1, '930'], [0.0, 0, '0']];62.58;930
V9F6J5_PHYPR_1;[[7.89, 1, '862'], [0.0, 0, '0']];7.89;862
A8XRG6_CAEBR_1;[[38.19, 1, '1249'], [0.0, 0, '0']];38.19;1249
H2Y3Y0_CIOSA_1;[[17.32, 1, '410'], [0.0, 0, '0']];17.32;410
B7Q560_IXOSC_1;[[5.63, 2, '5169'], [5.71, 1, '4694'], [0.0, 0, '0']];5.71;4694
I3KYQ8_ORENI_1;[[87.5, 1, '728'], [0.0, 0, '0']];87.5;728
K1QDK8_CRAGI_2;[[18.87, 2, '1781'], [14.46, 1, '1542'], [0.0, 0, '0']];18.87;1781
F6UBH2_MONDO_2;[[5.81, 2, '2514'], [1.2, 1, '33745'], [0.0, 0, '0']];5.81;2514
W6KMB3_9TRYP_1;[[10.68, 1, '824'], [0.0, 0, '0']];10.68;824
S9U312_9TRYP_1;[[82.12, 1, '548'], [0.0, 0, '0']];82.12;548
G3SZ68_LOXAF_1;[[3.5, 1, '10580'], [0.0, 0, '0']];3.5;10580
A0A0M9G8H0_9TRYP_1;[[90.34, 1, '1004'], [0.0, 0, '0']];90.34;1004
A0A067R087_ZOONE_1;[[9.4, 1, '1468'], [0.0, 0, '0']];9.4;1468
