B4MV93_DROWI_2;[[13.75, 3, '611'], [2.69, 4, '558'], [13.73, 1, '801'], [16.53, 2, '599'], [9.28, 5, '571'], [0.0, 0, '0']];16.53;599
G3VHQ8_SARHA_3;[[2.72, 1, '8044'], [1.29, 2, '21603'], [5.23, 3, '2218'], [0.0, 0, '0']];5.23;2218
A0A0N1PFT7_LEPSE_1;[[7.45, 4, '953'], [11.0, 2, '982'], [10.81, 3, '1859'], [12.88, 1, '986'], [0.0, 0, '0']];12.88;986
G1LAF1_AILME_1;[[6.13, 2, '2302'], [8.3, 1, '1361'], [0.0, 0, '0']];8.3;1361
H2ZFB3_CIOSA_1;[[14.5, 1, '200'], [0.0, 0, '0']];14.5;200
F2U9J6_SALR5_1;[[6.12, 4, '1339'], [24.01, 1, '1795'], [18.04, 2, '754'], [12.04, 3, '1030'], [0.0, 0, '0']];24.01;1795
F6WBK6_CIOIN_2;[[5.13, 3, '1909'], [8.73, 4, '1019'], [7.31, 1, '2353'], [10.13, 5, '464'], [12.42, 2, '467'], [0.0, 0, '0']];12.42;467
T1L0Y2_TETUR_3;[[10.65, 1, '770'], [13.13, 3, '830'], [5.56, 2, '1277'], [4.61, 4, '564'], [0.0, 0, '0']];13.13;830
BBS4_CAEEL_2;[[7.48, 5, '468'], [12.52, 1, '511'], [8.54, 4, '480'], [6.05, 3, '1322'], [13.93, 2, '1881'], [0.0, 0, '0']];13.93;1881
K1QT73_CRAGI_1;[[9.95, 1, '392'], [3.77, 3, '928'], [6.19, 2, '759'], [0.0, 0, '0']];9.95;392
A7RRK9_NEMVE_2;[[7.68, 2, '690'], [5.83, 1, '3313'], [0.0, 0, '0']];7.68;690
K7F525_PELSI_2;[[5.89, 3, '1852'], [10.78, 2, '2700'], [6.15, 1, '1317'], [0.0, 0, '0']];10.78;2700
F0Y6H0_AURAN_2;[[9.08, 3, '903'], [13.14, 1, '609'], [12.35, 5, '656'], [10.97, 4, '638'], [12.41, 6, '685'], [14.96, 2, '842'], [0.0, 0, '0']];14.96;842
D2UYR4_NAEGR_3;[[5.95, 1, '739'], [12.19, 3, '279'], [8.87, 2, '462'], [8.8, 4, '534'], [6.1, 5, '672'], [11.11, 6, '180'], [0.0, 0, '0']];12.19;279
A2FQ75_TRIVA_5;[[12.26, 1, '1003'], [12.46, 4, '594'], [13.74, 5, '655'], [8.02, 2, '972'], [9.98, 3, '581'], [0.0, 0, '0']];13.74;655
A0A087YB91_POEFO_1;[[13.15, 1, '1650'], [5.74, 2, '2073'], [8.69, 3, '541'], [0.0, 0, '0']];13.15;1650
F2UKV5_SALR5_1;[[3.87, 2, '775'], [11.36, 5, '801'], [14.39, 1, '1049'], [9.81, 3, '2825'], [11.7, 4, '1017'], [0.0, 0, '0']];14.39;1049
A4IDK2_LEIIN_2;[[10.22, 3, '499'], [10.66, 1, '563'], [14.08, 2, '696'], [0.0, 0, '0']];14.08;696
F7C228_XENTR_1;[[5.66, 1, '3020'], [0.0, 0, '0']];5.66;3020
A4HH17_LEIBR_2;[[7.58, 2, '660'], [3.63, 1, '1047'], [0.0, 0, '0']];7.58;660
F6V8F4_CIOIN_1;[[4.14, 2, '1472'], [4.58, 3, '1027'], [11.21, 1, '339'], [0.0, 0, '0']];11.21;339
I3JZ61_ORENI_4;[[5.45, 1, '4070'], [7.36, 3, '1711'], [8.81, 2, '3007'], [14.02, 4, '635'], [0.0, 0, '0']];14.02;635
T1J4V7_STRMM_1;[[5.13, 3, '468'], [20.29, 1, '340'], [4.65, 2, '753'], [4.72, 4, '805'], [0.0, 0, '0']];20.29;340
B3RJ12_TRIAD_1;[[27.41, 1, '1160'], [9.6, 2, '521'], [10.33, 3, '949'], [0.0, 0, '0']];27.41;1160
F6Q0A8_MACMU_1;[[2.25, 1, '16928'], [0.0, 0, '0']];2.25;16928
CH037_RAT_1;[[2.43, 1, '6203'], [0.0, 0, '0']];2.43;6203
I3KSH0_ORENI_3;[[14.77, 2, '643'], [15.49, 3, '697'], [7.88, 1, '2107'], [0.0, 0, '0']];15.49;697
H3F5B6_PRIPA_2;[[20.61, 2, '859'], [20.57, 1, '1118'], [5.01, 3, '698'], [6.79, 5, '913'], [6.7, 6, '716'], [9.29, 4, '732'], [0.0, 0, '0']];20.61;859
A8HY05_CHLRE_3;[[3.5, 2, '1257'], [3.11, 1, '2573'], [4.41, 3, '1178'], [0.0, 0, '0']];4.41;1178
B8C2P1_THAPS_2;[[8.6, 1, '1197'], [14.47, 2, '850'], [0.0, 0, '0']];14.47;850
T1FT46_HELRO_1;[[14.23, 3, '942'], [15.12, 1, '754'], [11.2, 2, '1214'], [0.0, 0, '0']];15.12;754
H3CFW0_TETNG_3;[[9.41, 1, '2635'], [8.71, 2, '1321'], [11.27, 3, '1109'], [0.0, 0, '0']];11.27;1109
A0A0W8CGX9_PHYNI_1;[[7.27, 3, '564'], [13.5, 1, '311'], [10.3, 2, '592'], [0.0, 0, '0']];13.5;311
E9HLR1_DAPPU_2;[[6.51, 3, '1076'], [14.58, 2, '480'], [13.58, 4, '427'], [7.01, 1, '827'], [0.0, 0, '0']];14.58;480
T1JMT6_STRMM_1;[[18.82, 1, '765'], [8.06, 5, '608'], [7.72, 2, '609'], [12.62, 4, '935'], [10.07, 3, '1350'], [0.0, 0, '0']];18.82;765
M3Y2I1_MUSPF_1;[[0.5, 1, '140599'], [0.0, 0, '0']];0.5;140599
I3NAS8_ICTTR_1;[[3.01, 1, '4025'], [0.0, 0, '0']];3.01;4025
A0A061IYN2_TRYRA_1;[[15.55, 1, '1048'], [0.0, 0, '0']];15.55;1048
A9UQE8_MONBE_1;[[0.5, 6, '1407'], [8.16, 3, '1446'], [56.5, 1, '1600'], [1.77, 2, '1409'], [1.92, 4, '1407'], [10.61, 5, '1518'], [0.0, 0, '0']];56.5;1600
W5KI70_ASTMX_2;[[8.08, 2, '2055'], [2.15, 1, '18447'], [0.0, 0, '0']];8.08;2055
D0MZ16_PHYIT_1;[[15.69, 1, '2345'], [10.12, 2, '830'], [0.0, 0, '0']];15.69;2345
A8XCI7_CAEBR_2;[[13.59, 1, '1302'], [1.6, 3, '686'], [28.29, 2, '1156'], [0.0, 0, '0']];28.29;1156
G1LHM7_AILME_2;[[11.36, 2, '792'], [3.91, 1, '12863'], [0.0, 0, '0']];11.36;792
B4GR41_DROPE_1;[[7.72, 2, '609'], [11.8, 3, '610'], [30.13, 1, '843'], [0.0, 0, '0']];30.13;843
A8Y3D5_CAEBR_2;[[14.47, 2, '3372'], [11.17, 1, '1307'], [14.37, 4, '870'], [4.85, 3, '846'], [0.0, 0, '0']];14.47;3372
B3RW68_TRIAD_3;[[10.73, 2, '1249'], [6.66, 5, '721'], [18.5, 3, '1243'], [15.09, 4, '1153'], [7.33, 1, '1282'], [0.0, 0, '0']];18.5;1243
M3ZTR9_XIPMA_2;[[1.58, 1, '30218'], [15.86, 2, '864'], [0.0, 0, '0']];15.86;864
G3SS75_LOXAF_1;[[1.12, 1, '11645'], [0.0, 0, '0']];1.12;11645
F1M285_RAT_2;[[0.79, 1, '54621'], [0.75, 3, '68670'], [0.79, 2, '58775'], [0.0, 0, '0']];0.79;58775
A0A067R087_ZOONE_2;[[5.87, 2, '1277'], [4.0, 1, '1499'], [3.33, 3, '1142'], [0.0, 0, '0']];5.87;1277
F6PJY2_HORSE_1;[[4.38, 1, '4768'], [0.0, 0, '0']];4.38;4768
I3MKN1_ICTTR_2;[[11.4, 2, '1035'], [1.52, 1, '14287'], [0.0, 0, '0']];11.4;1035
Q9VPP9_DROME_3;[[9.42, 4, '552'], [7.19, 1, '626'], [26.78, 3, '758'], [10.86, 5, '571'], [8.54, 2, '597'], [0.0, 0, '0']];26.78;758
A0A0S4IWH2_BODSA_4;[[10.98, 3, '665'], [11.71, 2, '538'], [13.07, 6, '551'], [8.21, 5, '560'], [5.63, 1, '533'], [15.36, 4, '612'], [0.0, 0, '0']];15.36;612
A0A0W8CRE0_PHYNI_3;[[11.13, 1, '575'], [12.44, 3, '611'], [6.26, 2, '623'], [0.0, 0, '0']];12.44;611
E2RG29_CANLF_1;[[3.22, 3, '714'], [3.93, 1, '6866'], [1.84, 2, '19394'], [0.0, 0, '0']];3.93;6866
G3SKE1_GORGO_2;[[6.2, 2, '2500'], [1.98, 1, '14176'], [0.0, 0, '0']];6.2;2500
G1R2E6_NOMLE_2;[[2.72, 2, '4897'], [2.68, 1, '5518'], [0.0, 0, '0']];2.72;4897
ARL6_CAEBR_2;[[8.97, 3, '524'], [7.42, 1, '741'], [13.99, 4, '286'], [40.62, 2, '325'], [0.0, 0, '0']];40.62;325
D6WUJ1_TRICA_3;[[13.93, 3, '639'], [6.98, 1, '946'], [11.01, 2, '854'], [0.0, 0, '0']];13.93;639
