I3KYQ8_ORENI_35;[[2.67, 3, '637'], [2.67, 6, '637'], [2.67, 19, '637'], [2.67, 18, '637'], [47.07, 32, '648'], [47.07, 26, '648'], [47.07, 23, '648'], [2.67, 16, '637'], [2.67, 11, '637'], [47.07, 31, '648'], [47.07, 25, '648'], [2.67, 14, '637'], [2.67, 12, '637'], [47.07, 22, '648'], [47.07, 24, '648'], [47.07, 33, '648'], [2.67, 2, '637'], [47.07, 21, '648'], [2.67, 9, '637'], [2.67, 5, '637'], [2.67, 4, '637'], [2.67, 8, '637'], [47.07, 20, '648'], [47.07, 29, '648'], [47.07, 30, '648'], [47.07, 35, '648'], [47.07, 27, '648'], [2.67, 15, '637'], [47.07, 28, '648'], [2.67, 17, '637'], [47.07, 34, '648'], [2.67, 13, '637'], [2.67, 1, '637'], [2.67, 7, '637'], [2.67, 10, '637']];47.07;648
F7GJV3_MONDO_28;[[86.56, 30, '759'], [90.92, 19, '716'], [90.92, 28, '716'], [90.92, 3, '716'], [90.92, 6, '716'], [90.92, 26, '716'], [90.92, 23, '716'], [90.92, 11, '716'], [86.56, 33, '759'], [90.92, 9, '716'], [90.92, 17, '716'], [86.56, 39, '759'], [90.92, 1, '716'], [86.56, 41, '759'], [86.56, 42, '759'], [90.92, 12, '716'], [90.92, 4, '716'], [86.56, 35, '759'], [90.92, 20, '716'], [90.92, 25, '716'], [90.92, 10, '716'], [86.56, 36, '759'], [86.56, 43, '759'], [90.92, 8, '716'], [90.92, 13, '716'], [90.92, 2, '716'], [90.92, 7, '716'], [86.56, 31, '759'], [86.56, 32, '759'], [90.92, 5, '716'], [86.56, 38, '759'], [90.92, 27, '716'], [90.92, 14, '716'], [90.92, 24, '716'], [86.56, 34, '759'], [86.56, 29, '759'], [86.56, 40, '759'], [90.92, 21, '716'], [90.92, 22, '716'], [90.92, 16, '716'], [90.92, 18, '716'], [86.56, 37, '759'], [90.92, 15, '716']];90.92;716
F2TWK2_SALR5_60;[[86.56, 55, '0'], [38.13, 31, '0'], [15.71, 28, '0'], [13.41, 116, '0'], [91.61, 113, '0'], [11.13, 61, '0'], [12.92, 137, '0'], [12.21, 68, '0'], [46.42, 92, '0'], [8.71, 91, '0'], [50.75, 124, '0'], [9.44, 96, '0'], [52.07, 139, '0'], [20.28, 48, '0'], [78.78, 23, '0'], [10.93, 120, '0'], [47.47, 133, '0'], [63.39, 93, '0'], [3.93, 140, '0'], [7.92, 49, '0'], [9.91, 115, '0'], [62.27, 106, '0'], [2.8, 50, '0'], [4.47, 35, '0'], [4.36, 125, '0'], [34.81, 126, '0'], [67.49, 65, '0'], [28.25, 8, '0'], [6.68, 34, '0'], [14.49, 105, '0'], [63.16, 19, '0'], [13.92, 29, '0'], [32.47, 134, '0'], [46.36, 99, '0'], [8.17, 111, '0'], [84.02, 110, '0'], [44.94, 100, '0'], [61.22, 107, '0'], [22.65, 128, '0'], [66.44, 54, '0'], [66.07, 9, '0'], [49.74, 81, '0'], [9.92, 37, '0'], [48.32, 13, '0'], [76.86, 7, '0'], [13.88, 82, '0'], [72.14, 4, '0'], [15.13, 87, '0'], [62.42, 36, '0'], [30.58, 64, '0'], [9.74, 53, '0'], [72.05, 27, '0'], [40.66, 109, '0'], [62.49, 101, '0'], [78.21, 25, '0'], [56.35, 72, '0'], [15.37, 10, '0'], [10.2, 16, '0'], [10.8, 79, '0'], [64.62, 40, '0'], [28.81, 76, '0'], [54.87, 83, '0'], [83.16, 47, '0'], [11.68, 67, '0'], [11.75, 56, '0'], [5.36, 86, '0'], [79.16, 85, '0'], [8.08, 75, '0'], [37.55, 112, '0'], [11.46, 2, '0'], [20.04, 94, '0'], [7.77, 88, '0'], [53.85, 41, '0'], [25.79, 127, '0'], [11.1, 33, '0'], [53.34, 73, '0'], [63.39, 63, '0'], [27.59, 90, '0'], [26.79, 32, '0'], [34.1, 141, '0'], [33.33, 57, '0'], [11.57, 22, '0'], [51.62, 18, '0'], [80.88, 131, '0'], [59.83, 84, '0'], [61.14, 108, '0'], [54.25, 46, '0'], [86.98, 138, '0'], [11.84, 97, '0'], [8.6, 74, '0'], [5.47, 45, '0'], [16.46, 98, '0'], [8.57, 130, '0'], [16.58, 123, '0'], [82.68, 103, '0'], [12.15, 78, '0'], [28.89, 117, '0'], [18.16, 118, '0'], [52.56, 142, '0'], [13.68, 114, '0'], [34.7, 77, '0'], [7.4, 5, '0'], [4.86, 129, '0'], [9.45, 44, '0'], [48.05, 104, '0'], [37.69, 135, '0'], [44.12, 95, '0'], [42.16, 39, '0'], [11.6, 121, '0'], [14.38, 14, '0'], [9.49, 58, '0'], [16.17, 143, '0'], [20.53, 122, '0'], [34.94, 136, '0'], [12.56, 62, '0'], [14.02, 70, '0'], [13.06, 12, '0'], [5.77, 38, '0'], [12.21, 59, '0'], [14.67, 17, '0'], [61.29, 20, '0'], [91.17, 11, '0'], [78.78, 66, '0'], [14.6, 26, '0'], [52.83, 15, '0'], [4.11, 52, '0'], [83.06, 119, '0'], [45.56, 6, '0'], [8.5, 42, '0'], [12.22, 3, '0'], [87.38, 30, '0'], [35.43, 21, '0'], [76.8, 1, '0'], [38.87, 102, '0'], [97.73, 60, '0'], [34.81, 132, '0'], [28.15, 43, '0'], [23.7, 71, '0'], [4.36, 51, '0'], [4.64, 69, '0'], [55.09, 24, '0'], [87.79, 80, '0'], [13.2, 89, '0']];97.73;0
T1IBT8_RHOPR_20;[[77.13, 13, '564'], [77.13, 11, '564'], [77.13, 8, '564'], [77.13, 2, '564'], [77.13, 10, '564'], [77.13, 1, '564'], [77.13, 4, '564'], [77.13, 19, '564'], [77.13, 16, '564'], [77.13, 18, '564'], [77.13, 9, '564'], [77.13, 7, '564'], [77.13, 6, '564'], [77.13, 20, '564'], [77.13, 15, '564'], [77.13, 12, '564'], [77.13, 14, '564'], [77.13, 5, '564'], [77.13, 17, '564'], [77.13, 3, '564']];77.13;564
G3N7I2_GASAC_100;[[50.7, 92, '1006'], [50.7, 83, '1006'], [25.84, 26, '681'], [25.84, 40, '681'], [32.13, 67, '691'], [4.47, 8, '604'], [25.84, 38, '681'], [4.47, 19, '604'], [25.84, 41, '681'], [4.47, 4, '604'], [32.13, 50, '691'], [25.84, 29, '681'], [32.13, 63, '691'], [32.13, 72, '691'], [50.7, 86, '1006'], [4.47, 1, '604'], [25.84, 33, '681'], [32.13, 79, '691'], [4.47, 16, '604'], [25.84, 43, '681'], [50.7, 97, '1006'], [50.7, 94, '1006'], [32.13, 81, '691'], [25.84, 39, '681'], [4.47, 11, '604'], [32.13, 52, '691'], [32.13, 75, '691'], [32.13, 53, '691'], [25.84, 42, '681'], [4.47, 6, '604'], [25.84, 45, '681'], [4.47, 24, '604'], [25.84, 49, '681'], [4.47, 9, '604'], [32.13, 58, '691'], [32.13, 62, '691'], [25.84, 48, '681'], [4.47, 3, '604'], [4.47, 23, '604'], [4.47, 12, '604'], [25.84, 46, '681'], [32.13, 73, '691'], [32.13, 69, '691'], [4.47, 5, '604'], [32.13, 76, '691'], [50.7, 96, '1006'], [32.13, 80, '691'], [50.7, 93, '1006'], [32.13, 56, '691'], [25.84, 47, '681'], [32.13, 60, '691'], [25.84, 31, '681'], [32.13, 70, '691'], [50.7, 98, '1006'], [4.47, 22, '604'], [32.13, 54, '691'], [32.13, 64, '691'], [50.7, 95, '1006'], [25.84, 37, '681'], [4.47, 13, '604'], [32.13, 57, '691'], [4.47, 10, '604'], [25.84, 30, '681'], [50.7, 100, '1006'], [4.47, 14, '604'], [32.13, 77, '691'], [4.47, 15, '604'], [25.84, 34, '681'], [25.84, 28, '681'], [32.13, 68, '691'], [25.84, 27, '681'], [50.7, 91, '1006'], [25.84, 35, '681'], [32.13, 61, '691'], [50.7, 88, '1006'], [32.13, 51, '691'], [25.84, 44, '681'], [32.13, 78, '691'], [32.13, 55, '691'], [50.7, 82, '1006'], [4.47, 7, '604'], [32.13, 74, '691'], [25.84, 36, '681'], [4.47, 17, '604'], [50.7, 87, '1006'], [50.7, 90, '1006'], [32.13, 59, '691'], [4.47, 20, '604'], [32.13, 71, '691'], [50.7, 99, '1006'], [25.84, 32, '681'], [50.7, 85, '1006'], [4.47, 21, '604'], [32.13, 65, '691'], [25.84, 25, '681'], [4.47, 2, '604'], [32.13, 66, '691'], [50.7, 89, '1006'], [50.7, 84, '1006'], [4.47, 18, '604']];50.7;1006
W5LDX9_ASTMX_16;[[41.4, 13, '186'], [41.4, 11, '186'], [41.4, 6, '186'], [41.4, 14, '186'], [41.4, 16, '186'], [41.4, 3, '186'], [41.4, 12, '186'], [41.4, 7, '186'], [41.4, 2, '186'], [41.4, 4, '186'], [41.4, 5, '186'], [41.4, 10, '186'], [41.4, 1, '186'], [41.4, 9, '186'], [41.4, 8, '186'], [41.4, 15, '186']];41.4;186
B4JDP6_DROGR_31;[[97.73, 30, '573'], [68.25, 75, '822'], [75.4, 52, '744'], [97.73, 1, '573'], [47.79, 114, '1174'], [97.73, 14, '573'], [75.4, 38, '744'], [47.79, 115, '1174'], [62.33, 94, '900'], [62.33, 90, '900'], [62.33, 97, '900'], [68.25, 65, '822'], [62.33, 80, '900'], [62.33, 87, '900'], [62.33, 82, '900'], [47.79, 106, '1174'], [97.73, 8, '573'], [62.33, 78, '900'], [47.79, 110, '1174'], [75.4, 53, '744'], [68.25, 59, '822'], [75.4, 32, '744'], [68.25, 66, '822'], [75.4, 44, '744'], [68.25, 57, '822'], [47.79, 108, '1174'], [75.4, 48, '744'], [68.25, 55, '822'], [75.4, 45, '744'], [75.4, 35, '744'], [68.25, 68, '822'], [97.73, 23, '573'], [97.73, 4, '573'], [97.73, 29, '573'], [68.25, 74, '822'], [97.73, 24, '573'], [62.33, 98, '900'], [62.33, 91, '900'], [97.73, 25, '573'], [97.73, 27, '573'], [97.73, 2, '573'], [97.73, 12, '573'], [62.33, 85, '900'], [47.79, 109, '1174'], [97.73, 6, '573'], [68.25, 62, '822'], [75.4, 36, '744'], [68.25, 54, '822'], [62.33, 88, '900'], [47.79, 112, '1174'], [75.4, 46, '744'], [75.4, 43, '744'], [62.33, 96, '900'], [62.33, 79, '900'], [97.73, 9, '573'], [97.73, 19, '573'], [75.4, 39, '744'], [68.25, 67, '822'], [75.4, 49, '744'], [97.73, 21, '573'], [97.73, 22, '573'], [47.79, 105, '1174'], [68.25, 72, '822'], [68.25, 64, '822'], [62.33, 84, '900'], [75.4, 37, '744'], [75.4, 42, '744'], [68.25, 71, '822'], [75.4, 40, '744'], [97.73, 10, '573'], [62.33, 93, '900'], [68.25, 60, '822'], [47.79, 113, '1174'], [97.73, 28, '573'], [97.73, 20, '573'], [97.73, 15, '573'], [68.25, 76, '822'], [47.79, 103, '1174'], [68.25, 56, '822'], [97.73, 18, '573'], [97.73, 13, '573'], [68.25, 58, '822'], [97.73, 7, '573'], [68.25, 63, '822'], [75.4, 51, '744'], [68.25, 61, '822'], [62.33, 95, '900'], [97.73, 11, '573'], [68.25, 77, '822'], [97.73, 31, '573'], [47.79, 104, '1174'], [62.33, 86, '900'], [68.25, 70, '822'], [97.73, 3, '573'], [47.79, 101, '1174'], [62.33, 92, '900'], [75.4, 41, '744'], [47.79, 107, '1174'], [47.79, 100, '1174'], [75.4, 34, '744'], [97.73, 5, '573'], [75.4, 33, '744'], [97.73, 17, '573'], [62.33, 99, '900'], [47.79, 102, '1174'], [47.79, 111, '1174'], [97.73, 16, '573'], [68.25, 73, '822'], [75.4, 47, '744'], [75.4, 50, '744'], [62.33, 89, '900'], [62.33, 81, '900'], [68.25, 69, '822'], [97.73, 26, '573'], [62.33, 83, '900']];97.73;573
A0A024U1E5_9STRA_110;[[17.08, 156, '1944'], [17.08, 152, '1944'], [29.89, 86, '1104'], [29.89, 80, '1104'], [10.58, 55, '756'], [7.6, 17, '421'], [29.89, 82, '1104'], [29.89, 101, '1104'], [10.58, 73, '756'], [19.88, 129, '1670'], [7.6, 21, '421'], [7.6, 20, '421'], [19.88, 126, '1670'], [17.08, 153, '1944'], [10.58, 64, '756'], [7.6, 4, '421'], [7.6, 27, '421'], [13.28, 45, '580'], [17.08, 166, '1944'], [19.88, 132, '1670'], [7.6, 25, '421'], [19.88, 147, '1670'], [13.28, 29, '580'], [7.6, 10, '421'], [19.88, 121, '1670'], [13.28, 30, '580'], [19.88, 125, '1670'], [10.58, 76, '756'], [13.28, 33, '580'], [29.89, 84, '1104'], [19.88, 138, '1670'], [13.28, 35, '580'], [10.58, 68, '756'], [19.88, 142, '1670'], [29.89, 102, '1104'], [29.89, 96, '1104'], [7.6, 1, '421'], [10.58, 52, '756'], [19.88, 112, '1670'], [13.28, 38, '580'], [10.58, 79, '756'], [13.28, 43, '580'], [7.6, 22, '421'], [19.88, 133, '1670'], [19.88, 144, '1670'], [29.89, 97, '1104'], [10.58, 72, '756'], [19.88, 141, '1670'], [10.58, 56, '756'], [29.89, 85, '1104'], [19.88, 143, '1670'], [29.89, 106, '1104'], [17.08, 157, '1944'], [10.58, 74, '756'], [19.88, 135, '1670'], [13.28, 46, '580'], [17.08, 159, '1944'], [7.6, 11, '421'], [29.89, 91, '1104'], [29.89, 90, '1104'], [19.88, 131, '1670'], [19.88, 124, '1670'], [10.58, 53, '756'], [17.08, 154, '1944'], [10.58, 65, '756'], [19.88, 120, '1670'], [17.08, 165, '1944'], [13.28, 39, '580'], [17.08, 162, '1944'], [19.88, 136, '1670'], [17.08, 164, '1944'], [19.88, 123, '1670'], [19.88, 117, '1670'], [29.89, 94, '1104'], [13.28, 34, '580'], [7.6, 15, '421'], [10.58, 67, '756'], [19.88, 119, '1670'], [19.88, 146, '1670'], [29.89, 104, '1104'], [29.89, 81, '1104'], [19.88, 130, '1670'], [10.58, 70, '756'], [10.58, 54, '756'], [13.28, 47, '580'], [19.88, 113, '1670'], [19.88, 140, '1670'], [7.6, 23, '421'], [19.88, 116, '1670'], [19.88, 128, '1670'], [29.89, 98, '1104'], [17.08, 160, '1944'], [13.28, 50, '580'], [17.08, 167, '1944'], [29.89, 83, '1104'], [10.58, 63, '756'], [13.28, 42, '580'], [29.89, 103, '1104'], [29.89, 95, '1104'], [29.89, 109, '1104'], [10.58, 57, '756'], [13.28, 31, '580'], [13.28, 51, '580'], [10.58, 77, '756'], [29.89, 108, '1104'], [7.6, 24, '421'], [7.6, 14, '421'], [29.89, 87, '1104'], [10.58, 71, '756'], [13.28, 28, '580'], [29.89, 93, '1104'], [13.28, 37, '580'], [7.6, 2, '421'], [7.6, 19, '421'], [29.89, 107, '1104'], [19.88, 118, '1670'], [19.88, 115, '1670'], [29.89, 88, '1104'], [19.88, 114, '1670'], [10.58, 59, '756'], [19.88, 149, '1670'], [7.6, 5, '421'], [17.08, 163, '1944'], [7.6, 26, '421'], [17.08, 161, '1944'], [10.58, 66, '756'], [7.6, 9, '421'], [29.89, 105, '1104'], [19.88, 145, '1670'], [19.88, 139, '1670'], [10.58, 69, '756'], [19.88, 134, '1670'], [10.58, 58, '756'], [17.08, 158, '1944'], [19.88, 111, '1670'], [29.89, 89, '1104'], [19.88, 151, '1670'], [19.88, 127, '1670'], [19.88, 148, '1670'], [10.58, 60, '756'], [29.89, 92, '1104'], [13.28, 49, '580'], [13.28, 44, '580'], [29.89, 110, '1104'], [13.28, 48, '580'], [7.6, 18, '421'], [13.28, 41, '580'], [7.6, 7, '421'], [7.6, 3, '421'], [7.6, 13, '421'], [10.58, 62, '756'], [29.89, 99, '1104'], [29.89, 100, '1104'], [7.6, 12, '421'], [13.28, 36, '580'], [19.88, 122, '1670'], [10.58, 75, '756'], [17.08, 155, '1944'], [10.58, 61, '756'], [7.6, 16, '421'], [19.88, 150, '1670'], [19.88, 137, '1670'], [10.58, 78, '756'], [13.28, 32, '580'], [7.6, 6, '421'], [13.28, 40, '580'], [7.6, 8, '421']];29.89;1104
A0A024TEN6_9STRA_153;[[13.85, 149, '1307'], [13.33, 86, '878'], [13.85, 153, '1307'], [13.37, 164, '1705'], [13.74, 62, '808'], [13.15, 183, '1787'], [6.99, 1, '601'], [11.9, 103, '1303'], [13.33, 84, '878'], [13.15, 184, '1787'], [13.74, 63, '808'], [13.85, 139, '1307'], [11.9, 100, '1303'], [13.74, 70, '808'], [13.74, 58, '808'], [13.71, 47, '620'], [13.85, 121, '1307'], [13.33, 92, '878'], [13.37, 176, '1705'], [13.85, 124, '1307'], [13.74, 50, '808'], [13.37, 172, '1705'], [13.37, 167, '1705'], [6.99, 6, '601'], [13.85, 123, '1307'], [13.85, 137, '1307'], [13.71, 27, '620'], [13.71, 37, '620'], [11.9, 117, '1303'], [13.74, 51, '808'], [13.37, 156, '1705'], [13.33, 76, '878'], [13.71, 46, '620'], [13.74, 55, '808'], [13.71, 34, '620'], [6.99, 19, '601'], [13.15, 181, '1787'], [13.33, 95, '878'], [11.9, 109, '1303'], [13.85, 125, '1307'], [6.99, 17, '601'], [13.74, 56, '808'], [6.99, 21, '601'], [13.74, 61, '808'], [13.15, 189, '1787'], [13.74, 54, '808'], [13.33, 77, '878'], [6.99, 16, '601'], [13.85, 140, '1307'], [13.74, 49, '808'], [13.74, 69, '808'], [13.85, 126, '1307'], [13.85, 152, '1307'], [13.15, 187, '1787'], [13.74, 67, '808'], [13.33, 72, '878'], [13.85, 144, '1307'], [13.37, 170, '1705'], [11.9, 110, '1303'], [13.71, 32, '620'], [11.9, 102, '1303'], [13.37, 155, '1705'], [13.15, 190, '1787'], [13.33, 98, '878'], [6.99, 22, '601'], [6.99, 2, '601'], [13.33, 85, '878'], [13.74, 71, '808'], [13.33, 82, '878'], [13.33, 97, '878'], [13.33, 88, '878'], [13.71, 45, '620'], [13.37, 177, '1705'], [11.9, 115, '1303'], [6.99, 4, '601'], [6.99, 18, '601'], [13.74, 53, '808'], [13.71, 24, '620'], [13.71, 23, '620'], [13.37, 166, '1705'], [13.71, 29, '620'], [13.85, 150, '1307'], [13.71, 36, '620'], [13.71, 28, '620'], [6.99, 13, '601'], [13.71, 35, '620'], [13.33, 80, '878'], [13.15, 186, '1787'], [13.15, 191, '1787'], [13.37, 165, '1705'], [13.85, 146, '1307'], [13.33, 87, '878'], [13.37, 174, '1705'], [13.15, 188, '1787'], [13.85, 132, '1307'], [11.9, 120, '1303'], [13.85, 131, '1307'], [13.37, 173, '1705'], [13.74, 57, '808'], [11.9, 105, '1303'], [13.37, 175, '1705'], [13.33, 90, '878'], [13.85, 141, '1307'], [13.37, 157, '1705'], [13.71, 43, '620'], [13.71, 25, '620'], [13.71, 42, '620'], [13.33, 94, '878'], [11.9, 106, '1303'], [13.85, 127, '1307'], [13.85, 147, '1307'], [13.33, 79, '878'], [13.33, 93, '878'], [11.9, 99, '1303'], [13.37, 160, '1705'], [11.9, 101, '1303'], [13.15, 193, '1787'], [13.85, 142, '1307'], [13.71, 33, '620'], [11.9, 114, '1303'], [13.37, 168, '1705'], [13.37, 154, '1705'], [6.99, 10, '601'], [13.71, 40, '620'], [13.74, 60, '808'], [13.74, 68, '808'], [6.99, 5, '601'], [13.74, 66, '808'], [13.15, 180, '1787'], [6.99, 7, '601'], [13.85, 130, '1307'], [13.85, 145, '1307'], [6.99, 14, '601'], [13.37, 171, '1705'], [13.71, 39, '620'], [11.9, 108, '1303'], [6.99, 20, '601'], [13.85, 138, '1307'], [6.99, 12, '601'], [13.37, 179, '1705'], [13.85, 128, '1307'], [13.85, 129, '1307'], [13.74, 48, '808'], [13.71, 44, '620'], [13.33, 81, '878'], [11.9, 118, '1303'], [13.74, 65, '808'], [6.99, 15, '601'], [13.85, 135, '1307'], [11.9, 107, '1303'], [13.85, 151, '1307'], [13.33, 83, '878'], [13.85, 143, '1307'], [13.71, 41, '620'], [13.71, 30, '620'], [6.99, 9, '601'], [13.85, 134, '1307'], [13.37, 159, '1705'], [13.71, 31, '620'], [11.9, 112, '1303'], [13.85, 133, '1307'], [13.37, 158, '1705'], [13.85, 122, '1307'], [13.71, 26, '620'], [11.9, 119, '1303'], [11.9, 111, '1303'], [13.85, 136, '1307'], [13.33, 91, '878'], [13.33, 78, '878'], [6.99, 11, '601'], [13.33, 73, '878'], [11.9, 116, '1303'], [11.9, 113, '1303'], [13.71, 38, '620'], [13.74, 59, '808'], [13.74, 52, '808'], [13.33, 74, '878'], [13.15, 185, '1787'], [13.37, 162, '1705'], [13.33, 89, '878'], [13.37, 169, '1705'], [13.74, 64, '808'], [6.99, 3, '601'], [13.15, 192, '1787'], [11.9, 104, '1303'], [13.33, 75, '878'], [13.37, 163, '1705'], [13.37, 178, '1705'], [13.37, 161, '1705'], [6.99, 8, '601'], [13.33, 96, '878'], [13.15, 182, '1787'], [13.85, 148, '1307']];13.85;1307
T1J508_STRMM_55;[[36.74, 4, '1018'], [24.23, 60, '1626'], [24.23, 56, '1626'], [36.74, 13, '1018'], [36.74, 44, '1018'], [24.23, 69, '1626'], [24.23, 71, '1626'], [36.74, 38, '1018'], [36.74, 12, '1018'], [36.74, 30, '1018'], [36.74, 3, '1018'], [36.74, 40, '1018'], [36.74, 35, '1018'], [36.74, 6, '1018'], [24.23, 62, '1626'], [36.74, 34, '1018'], [36.74, 45, '1018'], [36.74, 31, '1018'], [36.74, 41, '1018'], [36.74, 51, '1018'], [36.74, 20, '1018'], [24.23, 65, '1626'], [36.74, 7, '1018'], [36.74, 15, '1018'], [36.74, 9, '1018'], [36.74, 49, '1018'], [36.74, 21, '1018'], [36.74, 32, '1018'], [36.74, 42, '1018'], [36.74, 33, '1018'], [24.23, 57, '1626'], [24.23, 70, '1626'], [36.74, 26, '1018'], [36.74, 53, '1018'], [36.74, 23, '1018'], [36.74, 8, '1018'], [24.23, 66, '1626'], [36.74, 5, '1018'], [36.74, 46, '1018'], [36.74, 36, '1018'], [36.74, 19, '1018'], [24.23, 58, '1626'], [36.74, 17, '1018'], [36.74, 10, '1018'], [36.74, 54, '1018'], [36.74, 39, '1018'], [36.74, 50, '1018'], [36.74, 43, '1018'], [24.23, 75, '1626'], [24.23, 72, '1626'], [36.74, 18, '1018'], [36.74, 14, '1018'], [36.74, 1, '1018'], [24.23, 73, '1626'], [36.74, 48, '1018'], [36.74, 47, '1018'], [36.74, 16, '1018'], [36.74, 22, '1018'], [36.74, 2, '1018'], [24.23, 67, '1626'], [24.23, 74, '1626'], [36.74, 55, '1018'], [36.74, 28, '1018'], [24.23, 64, '1626'], [36.74, 52, '1018'], [24.23, 61, '1626'], [24.23, 63, '1626'], [36.74, 25, '1018'], [24.23, 59, '1626'], [36.74, 27, '1018'], [24.23, 68, '1626'], [36.74, 24, '1018'], [24.23, 76, '1626'], [36.74, 11, '1018'], [36.74, 29, '1018'], [36.74, 37, '1018']];36.74;1018
