B4MV93_DROWI_1;[[10.11, 3, '613'], [9.97, 6, '592'], [14.37, 4, '703'], [24.73, 1, '833'], [15.81, 2, '639'], [11.67, 5, '917'], [0.0, 0, '0']];24.73;833
G3VHQ8_SARHA_3;[[2.2, 1, '9955'], [1.29, 2, '21574'], [4.73, 3, '2197'], [0.0, 0, '0']];4.73;2197
A0A0N1PFT7_LEPSE_7;[[12.51, 4, '943'], [13.88, 2, '1059'], [12.16, 8, '1028'], [16.45, 7, '1179'], [12.53, 6, '958'], [14.15, 5, '1350'], [14.46, 3, '1169'], [11.34, 1, '935'], [0.0, 0, '0']];16.45;1179
G1LAF1_AILME_1;[[6.12, 2, '2303'], [6.48, 1, '2270'], [0.0, 0, '0']];6.48;2270
H2ZFB3_CIOSA_1;[[1.12, 1, '2134'], [0.0, 0, '0']];1.12;2134
W4XAU7_STRPU_2;[[11.24, 2, '5764'], [7.62, 1, '3044'], [0.0, 0, '0']];11.24;5764
H3GVL7_PHYRM_1;[[11.37, 2, '827'], [15.25, 1, '846'], [12.8, 4, '781'], [9.89, 3, '1506'], [0.0, 0, '0']];15.25;846
F2U9J6_SALR5_2;[[10.11, 4, '989'], [11.81, 6, '1279'], [12.01, 7, '1657'], [6.58, 5, '1276'], [10.88, 8, '781'], [13.49, 1, '1156'], [22.31, 2, '1923'], [15.89, 3, '755'], [0.0, 0, '0']];22.31;1923
W2Q7F5_PHYPN_2;[[6.44, 3, '1801'], [6.79, 1, '589'], [12.62, 2, '848'], [6.42, 4, '1636'], [0.0, 0, '0']];12.62;848
F6WBK6_CIOIN_3;[[8.21, 3, '987'], [3.88, 4, '5077'], [3.32, 1, '6571'], [8.07, 5, '1128'], [6.11, 2, '2306'], [0.0, 0, '0']];8.21;987
A0A0G4GYZ9_VITBC_7;[[20.46, 7, '523'], [16.01, 6, '562'], [10.21, 10, '666'], [5.35, 8, '1272'], [11.9, 3, '378'], [14.44, 9, '360'], [15.71, 1, '471'], [9.86, 11, '791'], [13.87, 5, '591'], [12.42, 4, '467'], [7.8, 2, '346'], [0.0, 0, '0']];20.46;523
T1L0Y2_TETUR_7;[[11.01, 1, '763'], [13.29, 5, '828'], [7.97, 3, '1317'], [14.08, 7, '611'], [9.96, 2, '522'], [10.85, 6, '719'], [6.39, 4, '1378'], [0.0, 0, '0']];14.08;611
BBS4_CAEEL_2;[[8.64, 5, '463'], [11.59, 1, '949'], [7.32, 6, '628'], [5.07, 4, '493'], [7.81, 7, '474'], [4.79, 3, '1921'], [16.06, 2, '1638'], [9.14, 8, '514'], [7.69, 9, '468'], [0.0, 0, '0']];16.06;1638
K1QT73_CRAGI_1;[[9.87, 1, '395'], [7.59, 5, '448'], [5.81, 3, '844'], [1.95, 4, '2005'], [2.34, 2, '1454'], [0.0, 0, '0']];9.87;395
A7RRK9_NEMVE_2;[[9.64, 2, '747'], [7.07, 3, '1103'], [5.88, 1, '3302'], [0.0, 0, '0']];9.64;747
