Q3SCX0_PARTE_2;[[100.0, 2, '326'], [8.33, 1, '528']];100.0;326
A0A0G4EJP9_VITBC_3;[[10.53, 1, '874'], [6.05, 7, '463'], [1.77, 8, '452'], [6.19, 4, '452'], [8.72, 5, '470'], [21.24, 3, '452'], [7.93, 6, '517'], [5.77, 2, '485']];21.24;452
A0A0D9RQB1_CHLSB_1;[[13.76, 2, '785'], [49.37, 1, '717']];49.37;717
L1IPS2_GUITH_1;[[12.12, 2, '231'], [31.56, 1, '526']];31.56;526
F6QE09_CIOIN_2;[[9.0, 1, '489'], [85.33, 2, '184']];85.33;184
Q4E5P7_TRYCC_2;[[100.0, 2, '373'], [8.0, 3, '425'], [13.8, 1, '442']];100.0;373
IFT74_MOUSE_3;[[32.67, 1, '600'], [11.68, 2, '625'], [67.5, 3, '600']];67.5;600
V4AJL1_LOTGI_1;[[83.15, 1, '831']];83.15;831
A0A024TR04_9STRA_2;[[11.5, 3, '635'], [65.36, 2, '687'], [10.22, 1, '636'], [6.61, 4, '620']];65.36;687
Q4E4D8_TRYCC_2;[[100.0, 2, '487'], [14.97, 1, '501'], [10.49, 3, '572']];100.0;487
ARL6_CAEBR_1;[[100.0, 1, '190'], [5.24, 3, '191'], [10.27, 2, '331']];100.0;190
G3N118_BOVIN_1;[[99.46, 1, '186']];99.46;186
W4Z211_STRPU_1;[[89.02, 1, '82']];89.02;82
A2DE41_TRIVA_2;[[9.39, 4, '522'], [7.48, 3, '508'], [100.0, 2, '503'], [14.07, 1, '604']];100.0;503
Q4E2P4_TRYCC_2;[[100.0, 2, '373'], [12.21, 1, '385'], [9.5, 3, '379']];100.0;373
W2Q403_PHYPN_2;[[100.0, 2, '723'], [14.6, 3, '808'], [9.4, 1, '755']];100.0;723
F7AHJ9_HORSE_1;[[4.55, 2, '593'], [100.0, 1, '593']];100.0;593
A0A067RJQ2_ZOONE_3;[[37.46, 2, '315'], [54.81, 3, '405'], [9.51, 4, '326'], [8.89, 1, '315']];54.81;405
A0A158NPL4_ATTCE_1;[[100.0, 1, '655']];100.0;655
A0BPN5_PARTE_2;[[49.03, 2, '567'], [10.71, 1, '607']];49.03;567
F6X3T5_HORSE_1;[[17.43, 2, '878'], [41.73, 1, '877']];41.73;877
A8IYF1_CHLRE_1;[[11.78, 2, '433'], [87.22, 1, '407']];87.22;407
W5NLE0_LEPOC_1;[[91.76, 1, '704']];91.76;704
A0A096NZB9_PAPAN_1;[[73.61, 1, '341']];73.61;341
E3LTH5_CAERE_2;[[10.72, 3, '569'], [13.29, 1, '519'], [100.0, 2, '506']];100.0;506
W4H8Z6_9STRA_2;[[4.19, 5, '430'], [12.93, 1, '410'], [92.84, 2, '349'], [6.47, 4, '371'], [13.3, 3, '391'], [7.61, 6, '355']];92.84;349
W5KEJ5_ASTMX_1;[[13.56, 2, '413'], [91.52, 1, '342']];91.52;342
