B4MV93_DROWI_1;[[8.11, 3, '555'], [59.16, 1, '764'], [11.15, 2, '574'], [0.0, 0, '0']];59.16;764
G3VHQ8_SARHA_3;[[2.86, 1, '7209'], [1.25, 2, '21554'], [4.89, 3, '2107'], [0.0, 0, '0']];4.89;2107
F6WBK6_CIOIN_3;[[9.03, 3, '997'], [6.06, 1, '2325'], [5.9, 2, '3240'], [0.0, 0, '0']];9.03;997
T1L0Y2_TETUR_2;[[10.97, 1, '766'], [13.81, 3, '572'], [13.87, 2, '786'], [0.0, 0, '0']];13.87;786
K1QT73_CRAGI_1;[[34.0, 1, '400'], [0.0, 0, '0']];34.0;400
K7F525_PELSI_1;[[9.21, 3, '1194'], [5.61, 2, '2781'], [11.65, 1, '747'], [0.0, 0, '0']];11.65;747
C4VA57_NOSCE_1;[[9.22, 3, '434'], [7.92, 2, '202'], [16.24, 1, '197'], [0.0, 0, '0']];16.24;197
F0Y6H0_AURAN_1;[[13.44, 3, '662'], [13.53, 1, '813'], [12.7, 2, '748'], [0.0, 0, '0']];13.53;813
D2UYR4_NAEGR_2;[[8.19, 1, '452'], [7.34, 3, '654'], [9.3, 2, '344'], [0.0, 0, '0']];9.3;344
A2FQ75_TRIVA_3;[[14.86, 1, '599'], [12.63, 4, '578'], [3.89, 2, '566'], [82.48, 3, '685'], [0.0, 0, '0']];82.48;685
A0A087YB91_POEFO_1;[[13.01, 1, '1653'], [8.48, 2, '1368'], [9.32, 3, '526'], [0.0, 0, '0']];13.01;1653
F2UKV5_SALR5_4;[[4.34, 2, '783'], [9.03, 1, '775'], [9.64, 3, '2915'], [10.1, 4, '842'], [0.0, 0, '0']];10.1;842
F7C228_XENTR_1;[[5.82, 1, '2764'], [0.0, 0, '0']];5.82;2764
F6V8F4_CIOIN_2;[[10.44, 2, '517'], [9.49, 1, '632'], [0.0, 0, '0']];10.44;517
I3JZ61_ORENI_4;[[6.45, 1, '3442'], [7.73, 3, '1579'], [8.82, 2, '3005'], [11.44, 4, '673'], [0.0, 0, '0']];11.44;673
T1J4V7_STRMM_1;[[9.98, 3, '421'], [25.97, 1, '385'], [12.96, 2, '162'], [8.93, 4, '280'], [0.0, 0, '0']];25.97;385
B3RJ12_TRIAD_1;[[15.45, 1, '1249'], [0.0, 0, '0']];15.45;1249
F6Q0A8_MACMU_1;[[1.9, 1, '17014'], [0.0, 0, '0']];1.9;17014
CH037_RAT_1;[[2.28, 1, '6194'], [0.0, 0, '0']];2.28;6194
G3STK5_LOXAF_1;[[6.96, 2, '2686'], [18.21, 1, '692'], [0.0, 0, '0']];18.21;692
H3F5B6_PRIPA_1;[[14.5, 2, '724'], [24.29, 1, '1507'], [0.0, 0, '0']];24.29;1507
A8HY05_CHLRE_3;[[7.57, 2, '647'], [4.06, 1, '2584'], [7.83, 3, '549'], [0.0, 0, '0']];7.83;549
B8C2P1_THAPS_1;[[13.52, 1, '540'], [10.23, 2, '606'], [11.31, 3, '743'], [0.0, 0, '0']];13.52;540
H3CFW0_TETNG_3;[[9.42, 1, '2633'], [8.79, 2, '842'], [9.49, 3, '1180'], [0.0, 0, '0']];9.49;1180
E9HLR1_DAPPU_2;[[8.96, 3, '469'], [9.1, 2, '659'], [7.99, 1, '563'], [0.0, 0, '0']];9.1;659
T1JMT6_STRMM_1;[[19.04, 1, '751'], [14.41, 2, '777'], [9.95, 3, '754'], [0.0, 0, '0']];19.04;751
M3Y2I1_MUSPF_1;[[0.51, 1, '136926'], [0.0, 0, '0']];0.51;136926
I3NAS8_ICTTR_1;[[3.25, 1, '4033'], [0.0, 0, '0']];3.25;4033
A0A061IYN2_TRYRA_1;[[15.74, 1, '1048'], [0.0, 0, '0']];15.74;1048
W5KI70_ASTMX_3;[[2.43, 2, '10850'], [3.48, 1, '7680'], [6.02, 3, '2110'], [0.0, 0, '0']];6.02;2110
D0MZ16_PHYIT_3;[[10.58, 1, '624'], [23.22, 3, '745'], [12.13, 4, '750'], [9.24, 2, '628'], [0.0, 0, '0']];23.22;745
A8XCI7_CAEBR_2;[[13.54, 1, '820'], [2.96, 3, '676'], [28.11, 2, '1156'], [0.0, 0, '0']];28.11;1156
B4GR41_DROPE_1;[[9.09, 2, '605'], [31.46, 1, '785'], [0.0, 0, '0']];31.46;785
A8Y3D5_CAEBR_1;[[9.57, 2, '3428'], [13.84, 1, '838'], [4.01, 4, '773'], [12.69, 5, '906'], [7.69, 3, '806'], [0.0, 0, '0']];13.84;838
B3RW68_TRIAD_3;[[10.78, 2, '1243'], [7.34, 5, '722'], [18.53, 3, '1252'], [5.85, 4, '803'], [6.06, 1, '792'], [0.0, 0, '0']];18.53;1252
M3ZTR9_XIPMA_2;[[1.6, 1, '30916'], [14.51, 2, '772'], [0.0, 0, '0']];14.51;772
G3SS75_LOXAF_1;[[1.17, 1, '11115'], [0.0, 0, '0']];1.17;11115
F1M285_RAT_2;[[0.77, 1, '55894'], [0.75, 3, '68670'], [0.77, 2, '58151'], [0.0, 0, '0']];0.77;58151
A0A067R087_ZOONE_2;[[8.57, 2, '467'], [4.03, 1, '1490'], [0.0, 0, '0']];8.57;467
F6PJY2_HORSE_1;[[4.46, 1, '4639'], [0.0, 0, '0']];4.46;4639
I3MKN1_ICTTR_2;[[9.75, 2, '944'], [1.53, 1, '14287'], [0.0, 0, '0']];9.75;944
A0A0S4IWH2_BODSA_3;[[16.03, 3, '624'], [6.79, 2, '1164'], [9.95, 1, '573'], [0.0, 0, '0']];16.03;624
G1R2E6_NOMLE_1;[[3.19, 2, '4136'], [3.25, 1, '5748'], [0.0, 0, '0']];3.25;5748
ARL6_CAEBR_2;[[9.8, 3, '204'], [11.05, 1, '190'], [7.1, 4, '493'], [24.46, 2, '372'], [0.0, 0, '0']];24.46;372
J9KWP6_ACYPI_1;[[22.12, 1, '1121'], [0.0, 0, '0']];22.12;1121
G1LFS2_AILME_1;[[0.41, 1, '128739'], [0.0, 0, '0']];0.41;128739
W5PLE6_SHEEP_1;[[1.69, 1, '2183'], [0.0, 0, '0']];1.69;2183
F6UML6_ORNAN_1;[[9.66, 1, '1873'], [0.0, 0, '0']];9.66;1873
A0A0W8CFM7_PHYNI_1;[[9.18, 2, '534'], [9.54, 1, '671'], [0.0, 0, '0']];9.54;671
Q9VPP9_DROME_2;[[11.03, 1, '562'], [9.6, 3, '552'], [26.56, 2, '768'], [0.0, 0, '0']];26.56;768
H2YQF5_CIOSA_1;[[7.51, 1, '1318'], [0.0, 0, '0']];7.51;1318
B4IDB2_DROSE_2;[[7.36, 3, '978'], [8.25, 4, '958'], [51.18, 2, '1436'], [9.16, 1, '983'], [0.0, 0, '0']];51.18;1436
W2YN75_PHYPR_2;[[9.5, 1, '758'], [14.16, 3, '685'], [39.89, 2, '1063'], [0.0, 0, '0']];39.89;1063
H3DHP5_TETNG_2;[[22.09, 2, '851'], [14.74, 1, '529'], [8.62, 3, '487'], [9.66, 4, '745'], [0.0, 0, '0']];22.09;851
A4HN90_LEIBR_1;[[10.48, 1, '1193'], [8.9, 2, '708'], [0.0, 0, '0']];10.48;1193
W5JQZ5_ANODA_2;[[8.51, 1, '470'], [14.11, 2, '822'], [0.0, 0, '0']];14.11;822
A0A0N0VDQ8_9TRYP_1;[[9.83, 3, '458'], [11.77, 2, '824'], [14.44, 1, '478'], [0.0, 0, '0']];14.44;478
E3MCR4_CAERE_2;[[8.2, 3, '561'], [5.36, 1, '616'], [19.81, 2, '419'], [0.0, 0, '0']];19.81;419
A7S5W5_NEMVE_1;[[65.39, 1, '890'], [14.8, 2, '662'], [0.0, 0, '0']];65.39;890
A0A0M9GAT6_9TRYP_3;[[6.62, 2, '982'], [12.92, 1, '805'], [13.82, 3, '738'], [0.0, 0, '0']];13.82;738
T1FZ41_HELRO_1;[[7.33, 2, '505'], [11.84, 1, '414'], [0.0, 0, '0']];11.84;414
A0A0W8BYL7_PHYNI_1;[[9.34, 3, '1039'], [24.42, 1, '1552'], [6.91, 2, '1027'], [0.0, 0, '0']];24.42;1552
H3FMD9_PRIPA_1;[[9.55, 2, '597'], [11.31, 1, '2122'], [0.0, 0, '0']];11.31;2122
T1IN54_STRMM_1;[[11.34, 3, '688'], [1.93, 5, '673'], [12.15, 4, '675'], [17.02, 2, '711'], [9.23, 6, '715'], [22.16, 1, '970'], [5.87, 7, '682'], [0.0, 0, '0']];22.16;970
V9F6J5_PHYPR_1;[[12.38, 1, '533'], [9.57, 2, '564'], [0.0, 0, '0']];12.38;533
A8XRG6_CAEBR_2;[[10.66, 1, '816'], [20.17, 2, '937'], [19.83, 3, '822'], [12.29, 4, '814'], [0.0, 0, '0']];20.17;937
Q4D092_TRYCC_2;[[7.74, 2, '439'], [3.52, 1, '710'], [7.26, 3, '468'], [0.0, 0, '0']];7.74;439
B7Q560_IXOSC_3;[[5.77, 2, '3729'], [4.49, 1, '4851'], [13.08, 3, '971'], [0.0, 0, '0']];13.08;971
B3MUH4_DROAN_2;[[19.78, 2, '915'], [11.78, 1, '679'], [0.0, 0, '0']];19.78;915
T1J0I5_STRMM_1;[[6.51, 4, '707'], [3.88, 2, '335'], [9.37, 3, '619'], [40.3, 1, '474'], [0.0, 0, '0']];40.3;474
I3KYQ8_ORENI_1;[[7.95, 1, '1509'], [0.0, 0, '0']];7.95;1509
K1QDK8_CRAGI_2;[[18.6, 2, '1806'], [10.57, 1, '2119'], [13.44, 3, '781'], [0.0, 0, '0']];18.6;1806
F6UBH2_MONDO_2;[[5.94, 2, '2508'], [1.36, 1, '34490'], [0.0, 0, '0']];5.94;2508
G3NNG6_GASAC_2;[[17.36, 2, '1302'], [13.14, 3, '525'], [15.9, 1, '503'], [0.0, 0, '0']];17.36;1302
W6KMB3_9TRYP_2;[[11.82, 1, '685'], [16.71, 2, '856'], [0.0, 0, '0']];16.71;856
S9U312_9TRYP_1;[[15.57, 1, '623'], [0.0, 0, '0']];15.57;623
G3SZ68_LOXAF_1;[[2.38, 1, '11502'], [0.0, 0, '0']];2.38;11502
A0A0M9G8H0_9TRYP_3;[[7.54, 1, '1061'], [11.16, 2, '1451'], [11.56, 3, '926'], [0.0, 0, '0']];11.56;926
A0A0W8BXS2_PHYNI_1;[[5.03, 1, '1729'], [0.0, 0, '0']];5.03;1729
K7J1K7_NASVI_2;[[13.29, 1, '572'], [11.08, 3, '686'], [42.2, 2, '699'], [0.0, 0, '0']];42.2;699
B4M537_DROVI_2;[[12.88, 1, '528'], [36.56, 2, '703'], [0.0, 0, '0']];36.56;703
ARL6_DANRE_1;[[5.61, 1, '998'], [3.18, 3, '3777'], [4.5, 2, '1044'], [0.0, 0, '0']];5.61;998
A2EQS9_TRIVA_1;[[2.67, 2, '749'], [54.44, 1, '1374'], [0.0, 0, '0']];54.44;1374
K7IMU7_NASVI_1;[[65.13, 1, '717'], [1.97, 2, '559'], [8.11, 4, '592'], [13.21, 3, '689'], [0.0, 0, '0']];65.13;717
G0NZF3_CAEBE_4;[[3.13, 7, '767'], [19.93, 4, '883'], [17.41, 3, '948'], [7.87, 6, '801'], [8.4, 2, '857'], [6.61, 1, '757'], [1.59, 5, '754'], [0.0, 0, '0']];19.93;883
E7F9Q9_DANRE_3;[[2.29, 1, '20312'], [10.11, 3, '732'], [6.06, 2, '4818'], [0.0, 0, '0']];10.11;732
A0A0G4G617_VITBC_1;[[15.88, 1, '233'], [7.42, 2, '620'], [6.76, 3, '769'], [0.0, 0, '0']];15.88;233
F7IFY6_CALJA_4;[[4.13, 1, '11931'], [5.78, 2, '4932'], [12.9, 3, '752'], [14.4, 4, '764'], [0.0, 0, '0']];14.4;764
A4HSR6_LEIIN_1;[[13.72, 3, '379'], [9.04, 2, '774'], [13.91, 1, '345'], [0.0, 0, '0']];13.91;345
E3LQY5_CAERE_2;[[1.58, 3, '633'], [12.02, 1, '782'], [38.58, 2, '946'], [0.0, 0, '0']];38.58;946
H2LGU6_ORYLA_2;[[7.2, 2, '1152'], [1.66, 3, '6011'], [3.46, 1, '1387'], [0.0, 0, '0']];7.2;1152
F7G484_MACMU_1;[[2.06, 1, '7246'], [0.0, 0, '0']];2.06;7246
K7GB43_PELSI_1;[[0.42, 1, '165954'], [0.0, 0, '0']];0.42;165954
J9JNX2_ACYPI_3;[[11.99, 2, '834'], [3.77, 4, '822'], [8.67, 1, '5251'], [13.4, 3, '1045'], [0.0, 0, '0']];13.4;1045
B4G8S5_DROPE_1;[[6.6, 3, '969'], [6.7, 2, '955'], [35.5, 1, '1310'], [0.0, 0, '0']];35.5;1310
A0A132AMT7_SARSC_1;[[13.36, 2, '599'], [15.94, 1, '508'], [0.0, 0, '0']];15.94;508
A0A0M9GA52_9TRYP_1;[[8.68, 2, '887'], [7.64, 3, '707'], [14.76, 1, '657'], [0.0, 0, '0']];14.76;657
H2V5Z2_TAKRU_3;[[8.16, 1, '3763'], [10.18, 2, '707'], [13.61, 3, '808'], [0.0, 0, '0']];13.61;808
A2F554_TRIVA_2;[[14.33, 2, '335'], [10.73, 1, '317'], [0.0, 0, '0']];14.33;335
M3XU97_MUSPF_1;[[1.41, 1, '12093'], [0.0, 0, '0']];1.41;12093
W5LRM0_ASTMX_1;[[52.06, 1, '1235'], [0.0, 0, '0']];52.06;1235
E9GL43_DAPPU_1;[[10.31, 2, '766'], [11.08, 1, '1878'], [0.0, 0, '0']];11.08;1878
G5AEA7_PHYSP_2;[[12.86, 2, '350'], [7.91, 1, '847'], [12.53, 3, '367'], [0.0, 0, '0']];12.86;350
W4YQE9_STRPU_1;[[5.92, 1, '2671'], [0.0, 0, '0']];5.92;2671
G3W779_SARHA_1;[[2.43, 1, '15213'], [0.0, 0, '0']];2.43;15213
W5JX09_ANODA_2;[[12.93, 1, '518'], [13.68, 3, '680'], [26.91, 2, '866'], [4.0, 4, '450'], [0.0, 0, '0']];26.91;866
H2T0R0_TAKRU_2;[[7.23, 3, '899'], [10.26, 1, '809'], [19.78, 2, '1648'], [0.0, 0, '0']];19.78;1648
A9V3H9_MONBE_1;[[14.29, 1, '721'], [7.01, 4, '899'], [7.27, 3, '715'], [9.8, 2, '735'], [10.29, 5, '758'], [0.0, 0, '0']];14.29;721
G3QMT8_GORGO_1;[[2.18, 1, '16779'], [0.0, 0, '0']];2.18;16779
G3WC39_SARHA_2;[[10.91, 1, '761'], [12.13, 2, '1080'], [0.0, 0, '0']];12.13;1080
F6SS62_MONDO_1;[[2.21, 1, '7119'], [0.0, 0, '0']];2.21;7119
