B4MV93_DROWI_2;[[11.35, 3, '617'], [13.84, 4, '730'], [13.61, 1, '801'], [15.38, 2, '650'], [9.72, 5, '566'], [0.0, 0, '0']];15.38;650
G3VHQ8_SARHA_3;[[2.88, 1, '8651'], [1.29, 2, '21585'], [8.25, 3, '1903'], [0.0, 0, '0']];8.25;1903
A0A0N1PFT7_LEPSE_1;[[8.83, 4, '929'], [13.51, 2, '992'], [12.04, 5, '1179'], [13.88, 3, '1225'], [14.76, 1, '1186'], [0.0, 0, '0']];14.76;1186
H2ZFB3_CIOSA_1;[[3.11, 1, '836'], [0.0, 0, '0']];3.11;836
F2U9J6_SALR5_4;[[11.95, 4, '1665'], [10.18, 1, '2288'], [7.04, 2, '739'], [8.68, 3, '1475'], [0.0, 0, '0']];11.95;1665
W2Q7F5_PHYPN_3;[[17.07, 3, '615'], [8.19, 1, '562'], [10.7, 2, '1252'], [9.95, 5, '563'], [13.62, 4, '756'], [0.0, 0, '0']];17.07;615
F6WBK6_CIOIN_5;[[4.9, 3, '4145'], [8.27, 4, '1113'], [2.98, 1, '7914'], [11.49, 5, '827'], [7.74, 2, '1034'], [0.0, 0, '0']];11.49;827
T1L0Y2_TETUR_1;[[80.07, 1, '602'], [16.9, 5, '639'], [6.87, 3, '1528'], [10.99, 2, '546'], [10.81, 4, '851'], [0.0, 0, '0']];80.07;602
BBS4_CAEEL_2;[[4.97, 5, '463'], [11.49, 1, '1027'], [8.75, 4, '480'], [4.7, 3, '1914'], [12.9, 2, '1876'], [0.0, 0, '0']];12.9;1876
K1QT73_CRAGI_2;[[6.58, 1, '441'], [5.13, 3, '839'], [5.06, 4, '1127'], [9.82, 2, '336'], [0.0, 0, '0']];9.82;336
A7RRK9_NEMVE_1;[[5.07, 2, '1144'], [5.43, 1, '3683'], [0.0, 0, '0']];5.43;3683
K7F525_PELSI_3;[[8.3, 3, '1952'], [5.66, 2, '2754'], [5.81, 1, '1858'], [0.0, 0, '0']];8.3;1952
F0Y6H0_AURAN_4;[[14.68, 3, '838'], [16.64, 1, '667'], [7.64, 5, '641'], [14.34, 7, '760'], [99.18, 4, '608'], [12.23, 6, '605'], [11.7, 2, '624'], [16.95, 8, '649'], [0.0, 0, '0']];99.18;608
A0A158NWD1_ATTCE_2;[[6.85, 3, '1504'], [8.2, 5, '561'], [5.24, 4, '496'], [11.29, 2, '983'], [6.8, 1, '500'], [0.0, 0, '0']];11.29;983
D2UYR4_NAEGR_3;[[6.19, 1, '743'], [69.38, 3, '258'], [8.6, 2, '430'], [5.03, 4, '994'], [7.25, 5, '690'], [8.12, 6, '271'], [7.46, 7, '469'], [10.03, 8, '289'], [0.0, 0, '0']];69.38;258
A2FQ75_TRIVA_3;[[13.88, 1, '605'], [10.53, 4, '665'], [15.72, 5, '649'], [13.16, 2, '646'], [14.93, 6, '670'], [76.56, 3, '738'], [0.0, 0, '0']];76.56;738
A0A087YB91_POEFO_1;[[21.47, 1, '1649'], [4.62, 2, '2315'], [9.11, 3, '527'], [0.0, 0, '0']];21.47;1649
F2UKV5_SALR5_3;[[3.08, 2, '778'], [9.82, 5, '845'], [14.14, 1, '1266'], [18.1, 3, '2950'], [8.38, 4, '1098'], [11.35, 6, '802'], [0.0, 0, '0']];18.1;2950
F7C228_XENTR_2;[[6.64, 1, '3991'], [12.36, 2, '914'], [0.0, 0, '0']];12.36;914
A4HH17_LEIBR_3;[[4.52, 2, '995'], [5.5, 3, '837'], [4.27, 1, '726'], [0.0, 0, '0']];5.5;837
F6V8F4_CIOIN_3;[[4.5, 2, '1779'], [10.42, 3, '499'], [3.84, 4, '1328'], [5.3, 1, '1018'], [0.0, 0, '0']];10.42;499
I3JZ61_ORENI_1;[[11.88, 1, '884'], [5.8, 3, '3088'], [7.37, 2, '2848'], [10.49, 5, '667'], [7.3, 4, '1712'], [0.0, 0, '0']];11.88;884
T0QH98_9STRA_2;[[9.11, 4, '637'], [14.98, 2, '287'], [7.93, 3, '618'], [14.81, 1, '324'], [0.0, 0, '0']];14.98;287
B0W2W7_CULQU_3;[[9.53, 5, '976'], [13.18, 1, '774'], [16.16, 3, '829'], [11.5, 2, '861'], [8.18, 4, '4000'], [0.0, 0, '0']];16.16;829
T1J4V7_STRMM_1;[[9.86, 3, '426'], [11.15, 1, '323'], [7.55, 5, '477'], [3.19, 2, '1128'], [5.05, 4, '752'], [0.0, 0, '0']];11.15;323
B3RJ12_TRIAD_2;[[6.8, 1, '500'], [10.91, 4, '486'], [8.01, 5, '1124'], [15.37, 2, '1243'], [4.01, 3, '474'], [0.0, 0, '0']];15.37;1243
F6Q0A8_MACMU_1;[[2.31, 1, '16846'], [0.0, 0, '0']];2.31;16846
CH037_RAT_1;[[2.45, 1, '6209'], [0.0, 0, '0']];2.45;6209
I3KSH0_ORENI_1;[[15.64, 2, '652'], [9.77, 3, '1167'], [16.71, 1, '2070'], [0.0, 0, '0']];16.71;2070
G3STK5_LOXAF_1;[[7.09, 2, '2638'], [7.5, 1, '1920'], [0.0, 0, '0']];7.5;1920
H3F5B6_PRIPA_3;[[10.72, 2, '1073'], [11.07, 1, '732'], [16.09, 3, '1597'], [11.79, 5, '1077'], [13.46, 6, '832'], [6.3, 4, '714'], [0.0, 0, '0']];16.09;1597
A8HY05_CHLRE_4;[[3.5, 2, '1888'], [2.99, 1, '2640'], [8.07, 4, '533'], [4.0, 3, '1300'], [0.0, 0, '0']];8.07;533
B8C2P1_THAPS_1;[[8.37, 1, '1219'], [5.35, 2, '523'], [6.73, 3, '1353'], [0.0, 0, '0']];8.37;1219
H3CFW0_TETNG_4;[[6.61, 1, '1573'], [11.53, 4, '1101'], [10.22, 2, '2711'], [5.83, 3, '1973'], [0.0, 0, '0']];11.53;1101
D8RT29_SELML_3;[[1.96, 5, '1739'], [3.62, 2, '580'], [4.83, 4, '621'], [10.27, 3, '185'], [8.15, 1, '233'], [0.0, 0, '0']];10.27;185
A0A0W8CGX9_PHYNI_2;[[7.73, 3, '543'], [4.36, 1, '1811'], [5.03, 4, '517'], [12.83, 2, '382'], [0.0, 0, '0']];12.83;382
E9HLR1_DAPPU_6;[[5.65, 3, '796'], [13.26, 6, '362'], [7.07, 2, '566'], [6.97, 4, '1119'], [12.78, 5, '446'], [4.57, 1, '1181'], [0.0, 0, '0']];13.26;362
T1JMT6_STRMM_1;[[31.25, 1, '736'], [13.07, 5, '949'], [10.47, 2, '1060'], [12.47, 4, '930'], [11.01, 3, '1017'], [0.0, 0, '0']];31.25;736
M3Y2I1_MUSPF_1;[[0.49, 1, '142157'], [0.0, 0, '0']];0.49;142157
I3NAS8_ICTTR_1;[[3.26, 1, '4020'], [0.0, 0, '0']];3.26;4020
A0A061IYN2_TRYRA_1;[[87.1, 1, '907'], [0.0, 0, '0']];87.1;907
A9UQE8_MONBE_6;[[14.97, 6, '1770'], [8.56, 3, '1425'], [12.82, 1, '1607'], [2.7, 2, '1409'], [4.61, 4, '1432'], [1.92, 5, '1407'], [0.0, 0, '0']];14.97;1770
W5KI70_ASTMX_2;[[8.18, 2, '2054'], [2.14, 1, '18466'], [0.0, 0, '0']];8.18;2054
D0MZ16_PHYIT_2;[[13.69, 1, '628'], [6.35, 3, '1527'], [18.77, 2, '1945'], [0.0, 0, '0']];18.77;1945
A8XCI7_CAEBR_2;[[7.22, 1, '1968'], [28.09, 2, '1157'], [0.0, 0, '0']];28.09;1157
G1LHM7_AILME_2;[[10.69, 2, '1226'], [3.68, 1, '12743'], [0.0, 0, '0']];10.69;1226
B4GR41_DROPE_1;[[7.61, 2, '618'], [5.86, 3, '631'], [11.1, 4, '883'], [45.17, 1, '777'], [0.0, 0, '0']];45.17;777
